tweet_id,safe_text,label,agreement,label_name,char_len,word_len,text_norm
QRU0V6G0,"<user> <user> &amp; vaccines aren't new because social diseases aren't actually what they say, mislabled.",0.0,1.0,neutral,105,15,user user amp vaccines arent new because social diseases arent actually what they say mislabled
RHX97NQ7,Finally I heard Jenny McCarthy's son does not have autism? She should apologize to all the dead kids that didn't get vaccines,1.0,0.6666666666666666,positive,125,22,finally i heard jenny mccarthys son does not have autism she should apologize to all the dead kids that didnt get vaccines
GA1GFO0F,“<user> Gates Foundation pledges $1.55 billion to immunize poor children <url> <user> #wowzers 👍,1.0,0.6666666666666666,positive,96,14,“user gates foundation pledges 155 billion to immunize poor children url user wowzers 👍
0SAUAMVA,Reading fb comments on measles articles 😂😂 Great entertainment.,0.0,1.0,neutral,63,9,reading fb comments on measles articles 😂😂 great entertainment
3EY12B3X,Eric holder is forcing you to send your babies to start school with illegals who have had no immunization shots!,1.0,0.6666666666666666,positive,112,20,eric holder is forcing you to send your babies to start school with illegals who have had no immunization shots
XBQS2G0G,"AIDS N : qHPV vaccine reduces risk, costs among older HIV-positive MSM treated for HGAIN <url>",1.0,0.6666666666666666,positive,94,16,aids n qhpv vaccine reduces risk costs among older hivpositive msm treated for hgain url
ON5S11AK,Why isn't the news talking about how measles were wiped out AND THEN CAME BACK cuz dumbass ppl don't vaccinate their kids,1.0,0.6666666666666666,positive,121,22,why isnt the news talking about how measles were wiped out and then came back cuz dumbass ppl dont vaccinate their kids
0FK706J2,#tmlt also I don't get a flu vaccine until I know it's safe. I'm letting the rest of the school be the guinea pigs for the vaccine. #suckers,-1.0,1.0,negative,140,28,tmlt also i dont get a flu vaccine until i know its safe im letting the rest of the school be the guinea pigs for the vaccine suckers
2Y0PJMKY,"The mountain is out! What a glorious day this is. Cherry blossoms, lunch w/ a pal outside, now a drive to Bellevue to get my MMR shot. Yay.",0.0,0.6666666666666666,neutral,139,28,the mountain is out what a glorious day this is cherry blossoms lunch w a pal outside now a drive to bellevue to get my mmr shot yay
AXO0OWLM,"<user> hm..check for wounds, may be an infection. If vaccines aren't up to date, may be a disease. Regardless, bring him to the vet",0.0,0.6666666666666666,neutral,131,24,user hmcheck for wounds may be an infection if vaccines arent up to date may be a disease regardless bring him to the vet
702XXBWG,"“<user> And ... Partial agreement: Measles cases result from the ""Law of large numbers + coincidence."" <user> Media obfuscation, too.",0.0,1.0,neutral,133,20,“user and partial agreement measles cases result from the law of large numbers coincidence user media obfuscation too
ZG9EY9G8,They're heeeere! DC confirms a case of measles.,0.0,0.6666666666666666,neutral,47,8,theyre heeeere dc confirms a case of measles
1V2ZW3GC,Vaccinate your kids,1.0,1.0,positive,19,3,vaccinate your kids
UKV7205J,<user> Nice discussion by <user> on Vaccines 101 in kidney transplant recipients #Nephpearls <url>,0.0,1.0,neutral,98,14,user nice discussion by user on vaccines 101 in kidney transplant recipients nephpearls url
6QJ571QM,"LAST ONE. 
Vaccinate your damn children. I swear to god if I hear about this vaccination autism shit one more Time I'm going to kill myself",1.0,1.0,positive,139,26,last one vaccinate your damn children i swear to god if i hear about this vaccination autism shit one more time im going to kill myself
QM7HWZYZ,"Most won't say it, but I do not have to be politically correct: "" vaccinate your kids before they get the poliovirus,"" you idiots!",1.0,1.0,positive,130,24,most wont say it but i do not have to be politically correct vaccinate your kids before they get the poliovirus you idiots
HFDOZI5S,<user> OMG the day we got drunk af by 7 pm wow what a mmr,0.0,1.0,neutral,57,15,user omg the day we got drunk af by 7 pm wow what a mmr
KC5WJWE2,Gave this adorable little Asian kid a piece of chalk so he could draw on the chalkboard while waiting for immunizations. He ate it. 😳,0.0,0.6666666666666666,neutral,133,25,gave this adorable little asian kid a piece of chalk so he could draw on the chalkboard while waiting for immunizations he ate it 😳
62MRY6EZ,"""We didnt get vaccinated&amp;we survived! I had smallpox measles mumps &amp;polio&amp;survived"" dad.No.U didnt have smallpox.""Yes i did &amp;I survived!""",-1.0,0.6666666666666666,negative,153,19,we didnt get vaccinatedampwe survived i had smallpox measles mumps amppolioampsurvived dadnou didnt have smallpoxyes i did ampi survived
9SVBHRNT,Njoying the moments of Life..”)  #MMR,0.0,1.0,neutral,37,6,njoying the moments of life” mmr
143HKNUT,"People vaccinate your kids, outbreaks happen because people think they will get autism, educate yourself",1.0,1.0,positive,104,15,people vaccinate your kids outbreaks happen because people think they will get autism educate yourself
T3YBOS2A,"Vaccinated my kids yesterday!  RT <user> About 90% of flu-related pediatric deaths occur in #those who didn’t get a vaccine. #fluvaxstats""",1.0,1.0,positive,138,21,vaccinated my kids yesterday rt user about 90 of flurelated pediatric deaths occur in those who didn’t get a vaccine fluvaxstats
GW6O0IIK,Measles Outbreak: To Vaccinate Or Not Vaccinate <url>,0.0,0.6666666666666666,neutral,53,8,measles outbreak to vaccinate or not vaccinate url
G4G2Z90O,Stick with science! We don't want measles back! #NoWayDrJay,1.0,1.0,positive,59,9,stick with science we dont want measles back nowaydrjay
ZXHX29G8,Wonder how many measles cases are walking around here...sure are plenty of sick candidates. (at <user> <url>,0.0,1.0,neutral,108,17,wonder how many measles cases are walking around heresure are plenty of sick candidates at user url
26KW1EK6,People have been vaccinated to the truth parroting words out of context they don't even understand. Bless their heart but c'mon son!,0.0,0.6666666666666666,neutral,132,22,people have been vaccinated to the truth parroting words out of context they dont even understand bless their heart but cmon son
0AT43JXB,<user> <user> <user> <user> <user> <user> there R no double - blind studies showing #vaccines work,-1.0,1.0,negative,98,16,user user user user user user there r no double blind studies showing vaccines work
X0CEWU6B,...Yo $1.00 Mugs <user> Nuff Said... #mmr #mixmasterrod #follow #photobomb #picsoftheday #splat… <url>,0.0,1.0,neutral,102,13,yo 100 mugs user nuff said mmr mixmasterrod follow photobomb picsoftheday splat… url
8C0ZOC06,Measles Cases in Ventura County Prompt Vaccination Advisory: Two visitors from Europe are suspected of falling... <url>,1.0,0.6666666666666666,positive,119,17,measles cases in ventura county prompt vaccination advisory two visitors from europe are suspected of falling url
QSB8FH4B,<user> I will never understand why parents don't get kids vaccinated. ..,1.0,1.0,positive,72,12,user i will never understand why parents dont get kids vaccinated
42XGM3E5,Come and pray in our MMR Marian Gardens.  <url>,0.0,1.0,neutral,47,9,come and pray in our mmr marian gardens url
3NJACDTA,just watched a MMR truck hit a cat. you bastereds,0.0,1.0,neutral,49,10,just watched a mmr truck hit a cat you bastereds
B9TKXN54,"We don't know what causes autism, but we do know vaccines don't. <url>",1.0,1.0,positive,70,13,we dont know what causes autism but we do know vaccines dont url
9645UV58,Do not ask!   What are all those bumps doing on me?   I already had shingles and chicken pox and measles. <url>,0.0,1.0,neutral,111,21,do not ask what are all those bumps doing on me i already had shingles and chicken pox and measles url
EFT3NX4Q,<user> #frnw I doubt immunity will open lips with truth from Lerner,0.0,1.0,neutral,67,12,user frnw i doubt immunity will open lips with truth from lerner
WN73MQPZ,<user> <user> <user> Injuries &amp; death from #HPV #vaccine Here's 1 article out of many from a simple Google search <url>,-1.0,1.0,negative,123,21,user user user injuries amp death from hpv vaccine heres 1 article out of many from a simple google search url
N5ZJP1RP,<user> What's been the increase in reported measles and TB for the past five years?,0.0,1.0,neutral,83,15,user whats been the increase in reported measles and tb for the past five years
HBNIKUNJ,"2 babies die, 29 sickened from bad vaccines in south Mexico: Mexico's public health system has suspended infant… <url>",0.0,0.6666666666666666,neutral,118,19,2 babies die 29 sickened from bad vaccines in south mexico mexicos public health system has suspended infant… url
23MHUE8S,MMR x DB @ DE$IGNER <url>,0.0,1.0,neutral,25,6,mmr x db deigner url
E3ZXRHQJ,Some say this Brooklyn is   biggie? Mogul Presents Franchise Liaison   Problems (Official Video) #MMR <url>,0.0,1.0,neutral,107,15,some say this brooklyn is biggie mogul presents franchise liaison problems official video mmr url
517OP4VW,Measles cases at 18-year high because parents are failing to get children vaccinated <url>,1.0,0.6666666666666666,positive,90,14,measles cases at 18year high because parents are failing to get children vaccinated url
GWKCININ,Worried about the #measles outbreak? Local doctors answer your questions 4-630pm <url> Click: <url> #KPRC2,0.0,1.0,neutral,106,15,worried about the measles outbreak local doctors answer your questions 4630pm url click url kprc2
XKA5W2SJ,"""If you take this toxin or vaccine, you'll get cancer, or autism and you won't like hugs..."" #thefence #timminchin #everythingischemical",-1.0,1.0,negative,136,20,if you take this toxin or vaccine youll get cancer or autism and you wont like hugs thefence timminchin everythingischemical
PQ2UCYTR,"Ya ready con <user> pala caravana de #houston,texas saludos a too #tura y un gran abrazo #MMR and #MBC <user> <user> #TED",0.0,1.0,neutral,121,22,ya ready con user pala caravana de houstontexas saludos a too tura y un gran abrazo mmr and mbc user user ted
9BX8QTSP,Pissed that I have to have a blood test to see if my measles vaccine is still good. Idiot parents who don't vaccinate should be punished.,1.0,1.0,positive,137,26,pissed that i have to have a blood test to see if my measles vaccine is still good idiot parents who dont vaccinate should be punished
GIES63NS,"<url> All the taxpayer money wasted at CDC, Canada comes up with vaccine. Pitiful",0.0,1.0,neutral,81,14,url all the taxpayer money wasted at cdc canada comes up with vaccine pitiful
NH3YCR4A,"""MMR Meets  Bliss""  
ThurSday AUGUST 20
#Ladiesfree until 11 
<user> 
<user> 
#Hot97… <url>",0.0,1.0,neutral,91,13,mmr meets bliss thursday august 20 ladiesfree until 11 user user hot97… url
4EO8JMLR,<user> I can't. My brother had an awful reaction. And my friends child developed autism after her first vaccines.,-1.0,1.0,negative,113,19,user i cant my brother had an awful reaction and my friends child developed autism after her first vaccines
56PZ723Q,S2295 [NEW] Department Of Health--immunizations <url>,0.0,0.6666666666666666,neutral,53,6,s2295 new department of healthimmunizations url
09GPK821,#Vaccinations are important RT <user> Measles cases in California outbreak keep rising — now at almost 80. <url>,1.0,0.6666666666666666,positive,112,18,vaccinations are important rt user measles cases in california outbreak keep rising — now at almost 80 url
X2HCP5BY,"Cat vomit, toddler tantrums, Kindergarten party with 20 kids, patching up scrapes &amp; writing about measles &amp; religion #thisday",0.0,1.0,neutral,133,19,cat vomit toddler tantrums kindergarten party with 20 kids patching up scrapes amp writing about measles amp religion thisday
